,0,1,2,3,4,5,6,7
0,"6,9",79%,Sheng Ding,Jackie Chan,Un viejo soldado secuestra a un joven general de un estado enemigo y lo lleva en un largo viaje para conseguir la recompensa.,"Acción
Aventura
Comedia",1h 36min,Pequeño gran guerrero
1,"3,9",9%,Mo Ali,Paul Van Carter,"An action film for the youth generation, set in a decaying future London. A gang set out on a chase to avenge the murder of one of their own.","Acción
Comedia
Crimen",1h 30min,Shank
2,"7,7",89%,Nathan Greno,Dan Fogelman,"La joven Rapunzel, de pelo largo y mágico, ha pasado toda su vida en una torre, pero ahora que un ladrón fugitivo ha tropezado con ella, está a punto de descubrir el mundo por primera vez, y quién es en realidad.","Animación
Aventura
Comedia",1h 40min,Enredados
3,"7,6",82%,Edgar Wright,Michael Bacall,Scott Pilgrim debe derrotar a los malévolos siete ex novios de su nueva novia para ganar su corazón.,"Acción
Comedia
Fantasía",1h 52min,Scott Pilgrim contra el mundo
4,"5,5",74%,Alexandre Aja,Pete Goldfinger,Un terremoto submarino libera a una especie prehistórica de pez carnívoro y un grupo de desconocidos une fuerzas para evitar convertirse en su comida.,"Comedia
Terror",1h 28min,Piraña 3D
5,"7,4",94%,Chris Hummel,Holly Payberg-TorroijaSteve RuffVicki Ruff,The con man gets conned in this family friendly action-comedy about finding your inner superhero.,Comedia,1h 28min,The Guardians
6,"6,3",57%,Mike Mitchell,Josh Klausner,Rumpelstiltskin engaña a un Shrek agobiado por su crisis de mediana edad para que se borre a si mismo de la existencia y se lance en una oscura línea temporal alternativa donde Rumpel gobierna supremamente.,"Animación
Aventura
Comedia",1h 33min,"Shrek, felices para siempre"
7,"8,1",99%,Dean DeBlois,William Davies,"Un desventurado joven vikingo, que aspira a cazar dragones, se convierte en el improbable amigo de un joven dragón, y aprende que puede haber más en las criaturas de lo que suponía.","Animación
Acción
Aventura",1h 38min,Cómo entrenar a tu dragón
8,"5,3",44%,Edward McHenry,Edward McHenry,A satirical alternative history of World War II where the Nazis seize London and England must band together to prevent a full-on invasion.,"Animación
Comedia
Ciencia ficción",1h 31min,Jackboots on Whitehall
